1.000000000000000000e+00,6.674405107370842910e-04,1.276842716192675949e-03,5.658734764944840009e-04,2.814857806152070915e-03,2.466627974463130079e-04,6.392919326755706899e-02,0.000000000000000000e+00,7.661056297156096026e-03,3.337202553685438260e-03,1.305861868833436523e-04,6.094022054556040178e-04,5.803830528148614146e-05,7.254788160185688740e-05,3.525827045850251154e-03,5.078351712130003666e-04,6.529309344167123254e-04,1.450957632037137748e-04,3.675275681950107565e-02,8.270458502611670228e-04,5.934416715031936088e-03,4.352872896111449836e-04,1.073708647707490981e-03,1.668601276842719130e-03,1.450957632037153537e-05,4.352872896111449836e-04,6.268136970400480130e-03,2.495647127103903500e-03,2.988972721996502845e-03,1.397272199651762754e-02,8.183401044689437784e-03,1.596053395240844936e-04,5.165409170052205103e-03,1.421938479396410611e-02,3.482298316889167675e-04,4.497968659315163854e-03,9.213580963435913374e-03,6.445153801508966829e-02,1.835461404526995272e-02,2.423099245502017326e-03,3.656413232733637247e-02,2.089378990133498436e-03,7.534822983168940058e-02,4.918746372605919959e-03,1.305861868833424651e-03,0.000000000000000000e+00,5.368543238537454906e-04,9.590829947765487987e-03,6.181079512478196078e-03,5.339524085896674328e-03,2.176436448055724918e-04,3.047011027278020089e-04,5.803830528148614146e-05,7.399883923389428183e-04,2.321532211259420397e-03,1.639582124201972814e-03,2.089378990133498436e-03,5.078351712130003666e-04
1.052631578947369750e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.754385964912269155e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.263157894736848752e-02,0.000000000000000000e+00,1.578947368421042552e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.754385964912269155e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.228070175438605860e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.263157894736848752e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.711122294916949879e-02,1.509813789632613026e-03,1.000000000000000000e+00,5.032712632108694547e-04,3.422244589833899758e-02,5.032712632108744637e-03,9.562154001006488088e-03,5.032712632108694547e-04,3.975842979365890734e-02,5.535983895319551533e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.509813789632613026e-03,0.000000000000000000e+00,1.509813789632613026e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.006542526421748927e-02,5.032712632108694547e-04,5.032712632108694547e-04,0.000000000000000000e+00,1.006542526421738909e-03,0.000000000000000000e+00,5.032712632108694547e-04,0.000000000000000000e+00,2.516356316054372318e-03,5.032712632108694547e-04,5.032712632108694547e-04,3.522898842476096266e-03,2.164066431806755883e-02,0.000000000000000000e+00,3.522898842476096266e-03,1.127327629592350805e-01,2.013085052843477819e-03,1.006542526421738909e-03,2.013085052843477819e-03,9.562154001006488088e-03,5.083039758429794275e-02,3.522898842476096266e-03,3.522898842476096266e-03,1.006542526421738909e-03,7.045797684952192531e-03,4.026170105686955637e-03,5.032712632108694547e-04,0.000000000000000000e+00,5.032712632108694547e-04,2.516356316054372318e-03,2.013085052843477819e-03,3.522898842476096266e-03,5.032712632108694547e-04,5.032712632108694547e-04,0.000000000000000000e+00,1.509813789632613026e-03,1.509813789632613026e-03,0.000000000000000000e+00,3.019627579265226052e-03,2.013085052843477819e-03
1.268841824079378934e-02,9.540164090822405164e-05,2.862049227246718703e-04,1.000000000000000000e+00,1.049418049990465422e-03,1.621827895439806452e-03,1.373783629078413615e-02,1.621827895439806452e-03,9.730967372638774093e-03,5.342491890860492573e-03,9.730967372638774093e-03,4.006868918145390680e-03,8.586147681740085094e-04,1.908032818164481033e-04,5.437893531768722873e-03,3.816065636328962066e-04,3.816065636328962066e-04,1.431024613623362767e-03,1.965273802709413889e-02,1.335622972715123143e-03,2.671245945430246287e-03,1.908032818164481033e-04,3.339057431787824555e-03,2.671245945430246287e-03,9.540164090822405164e-05,1.908032818164481033e-04,2.003434459072695340e-03,1.240221331806902168e-03,6.296508299942734851e-03,9.540164090822273596e-03,1.927113146346125239e-02,6.201106659034552257e-03,6.296508299942734851e-03,5.075367296317515736e-02,1.144819690898687481e-03,5.533295172676976591e-03,1.411944285441712500e-02,9.730967372638774093e-03,1.354703300896770678e-02,2.766647586338488295e-03,4.006868918145390680e-03,2.957450868154915501e-03,1.421484449532524341e-02,2.671245945430246287e-03,1.297462316351845162e-02,1.908032818164481033e-04,3.816065636328933551e-03,5.914901736309831001e-03,5.247090249952343806e-03,4.102270559053640062e-03,2.413661514978043127e-02,1.545506582713233185e-02,3.816065636328962066e-04,2.671245945430246287e-03,1.240221331806902168e-03,3.243655790879612904e-03,4.674680404502976755e-03,1.535966418622406425e-02
2.971473851030092400e-02,8.320126782884370784e-03,6.854199683042835889e-02,2.773375594294781154e-03,1.000000000000000000e+00,3.961965134706815815e-04,8.320126782884370784e-03,0.000000000000000000e+00,5.150554675118886906e-03,1.188589540412050925e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.923930269413631631e-04,0.000000000000000000e+00,1.584786053882726326e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.961965134706815815e-04,1.267828843106181061e-02,1.188589540412050925e-03,3.961965134706815815e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.188589540412050925e-03,0.000000000000000000e+00,1.188589540412050925e-03,3.169572107765452652e-03,3.961965134706815815e-04,1.584786053882726326e-03,6.339144215530905305e-03,6.735340729001566829e-03,0.000000000000000000e+00,1.584786053882726326e-03,4.001584786053907078e-02,1.584786053882726326e-03,1.980982567353423412e-03,1.980982567353423412e-03,4.754358161648203698e-03,7.725832012678328364e-02,6.735340729001566829e-03,5.150554675118886906e-03,7.923930269413631631e-04,1.030110935023777381e-02,2.377179080824101849e-03,7.923930269413631631e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.773375594294781154e-03,2.377179080824101849e-03,2.179080824088757556e-02,3.961965134706815815e-04,1.188589540412050925e-03,0.000000000000000000e+00,7.923930269413631631e-04,7.052297939778175151e-02,0.000000000000000000e+00,7.923930269413631631e-04,1.584786053882726326e-03
2.481389578163787756e-03,0.000000000000000000e+00,6.203473945409370728e-03,3.970223325062060410e-02,0.000000000000000000e+00,1.000000000000000000e+00,2.481389578163787756e-03,0.000000000000000000e+00,6.203473945409370728e-03,0.000000000000000000e+00,2.605459057071967191e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.240694789081893878e-03,0.000000000000000000e+00,2.233250620347408677e-02,2.481389578163787756e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.240694789081874146e-02,2.853598014888334561e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.481389578163787756e-03,7.444168734491283038e-03,6.203473945409370728e-03,9.925558312655151025e-03,7.444168734491283038e-03,6.203473945409370728e-03,4.838709677419369970e-02,0.000000000000000000e+00,1.240694789081893878e-03,4.962779156327575512e-03,9.925558312655151025e-03,1.488833746898256608e-02,1.240694789081893878e-03,2.481389578163787756e-03,0.000000000000000000e+00,6.203473945409370728e-03,2.481389578163787756e-03,4.962779156327575512e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.349875930521065831e-02,7.444168734491283038e-03,3.722084367245641519e-03,9.057071960297684299e-02,4.962779156327575512e-03,1.240694789081893878e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.816377171215899144e-02,2.481389578163748291e-02
1.331677626976363049e-01,4.722261088568608235e-04,1.049391353015243335e-03,9.969217853644835210e-04,3.235623338463688905e-03,4.547362529732745079e-04,1.000000000000000000e+00,1.574087029522863268e-04,1.117601790961239572e-02,3.340562473765234987e-03,3.148174059045726536e-04,6.296348118091453071e-04,1.224289911851133975e-04,3.497971176717522642e-05,2.780887085490403934e-03,5.421855323912145967e-04,6.646145235763285634e-04,5.246956765076262618e-05,2.154750244857966957e-02,4.547362529732745079e-04,9.531971456555163660e-03,4.722261088568608235e-04,1.066881208898845046e-03,1.364208758919835830e-03,0.000000000000000000e+00,1.748985588358744313e-04,5.911571288652602701e-03,4.477403106198428982e-03,6.313837973975108993e-03,1.208549041555903765e-02,1.511123548341954635e-02,4.022666853225144229e-04,3.375542185532380730e-03,1.325731075975946152e-02,1.923884147194626171e-04,2.710927661956046529e-03,6.401287253392990047e-03,5.143766615363138534e-02,1.084371064782418612e-02,1.888904435427443294e-03,2.581502728417522236e-02,1.731495732475174694e-03,3.630894081432777670e-02,3.830278438505650522e-03,8.220232265286122339e-04,3.497971176717522642e-05,6.121449559255678820e-04,2.289422135161608626e-02,5.474324891562919876e-03,3.515461032601119827e-03,5.246956765076216675e-04,4.022666853225144229e-04,0.000000000000000000e+00,5.771652441583852763e-04,1.346718903036229348e-03,8.220232265286122339e-04,2.815866797257564856e-03,3.323072617881642817e-04
2.209131075110450440e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.363770250368166688e-04,0.000000000000000000e+00,4.418262150220900880e-03,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.681885125184082477e-03,0.000000000000000000e+00,9.572901325478617995e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.209131075110450440e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.363770250368166688e-04,7.363770250368166688e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.209131075110450440e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.472754050073633338e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.363770250368166688e-04,7.363770250368166688e-04,0.000000000000000000e+00,7.363770250368166688e-04,6.627393225331349585e-03,0.000000000000000000e+00,2.945508100147266675e-03,7.363770250368166688e-04,3.681885125184082477e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.363770250368166688e-04,1.472754050073633338e-03,4.418262150220900880e-03,2.209131075110450440e-03,1.472754050073633338e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.363770250368166688e-04,2.945508100147266675e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.363770250368166688e-04,7.363770250368166688e-04,1.472754050073633338e-03,0.000000000000000000e+00
1.301871440195281546e-02,1.988970255853901494e-03,5.605279811951912293e-03,1.808154778048998677e-03,3.525901817195569148e-03,2.712232167073485331e-04,8.227104240122960419e-03,2.712232167073485331e-04,1.000000000000000000e+00,2.983455383780862433e-03,3.616309556098004836e-04,6.328541723171489082e-04,0.000000000000000000e+00,9.040773890245012089e-05,1.446523822439201934e-03,6.328541723171489082e-04,0.000000000000000000e+00,4.520386945122496693e-04,9.673628062562198565e-03,6.328541723171489082e-04,1.717747039146547269e-03,6.328541723171489082e-04,9.040773890244993387e-04,1.988970255853901494e-03,9.040773890245012089e-05,2.712232167073485331e-04,4.701202422927379561e-03,1.627339300244101932e-03,5.966910767561724865e-03,1.003525901817200854e-02,5.614320585842200867e-02,8.136696501220509661e-04,2.350601211463689780e-03,2.280083175119785588e-01,1.808154778049002418e-04,1.356116083536751176e-03,6.418949462073923577e-03,9.764035801464572562e-03,7.232619112195994709e-03,3.887532772805382588e-03,3.345086339390673270e-03,9.944851279269507471e-04,1.220504475183079203e-02,6.509357200976407729e-03,1.265708344634297816e-03,2.712232167073485331e-04,9.040773890244993387e-04,3.706717295000475001e-03,4.339571467317576529e-03,3.525901817195569148e-03,1.265708344634297816e-03,4.520386945122496693e-04,0.000000000000000000e+00,5.424464334146970662e-04,1.175300605731844890e-03,1.084892866829394132e-03,7.051803634391138297e-03,3.073863122683302349e-03
9.899093115340328736e-03,4.257674458210896175e-05,1.915953506194930181e-04,1.192148848299050008e-03,2.341720952016012886e-04,1.703069783284358470e-04,2.746200025546042135e-03,4.257674458210896175e-05,1.256013965172220409e-03,1.000000000000000000e+00,8.515348916421792351e-05,2.341720952016012886e-04,2.980372120747625019e-04,1.915953506194930181e-04,9.941669859922588198e-03,1.185762336611743094e-02,4.257674458210896175e-05,0.000000000000000000e+00,2.443905139013062555e-02,2.303401881892128827e-02,1.490186060373812509e-04,1.192148848299050008e-03,6.386511687316369335e-05,7.344488440413823177e-03,0.000000000000000000e+00,8.515348916421792351e-05,4.640865159449889150e-03,3.831907012389860361e-04,1.915953506194930181e-04,7.003874483757013825e-03,1.362455826627486776e-03,1.915953506194930181e-04,3.512581428023995884e-03,8.941116362243005378e-03,2.980372120747625019e-04,4.300251202793000001e-03,4.491846553412508387e-03,4.555711670285679006e-03,4.917613999233578191e-03,1.528505130497728737e-02,2.277855835142839503e-03,1.681781410993299537e-03,7.514795418742315457e-03,2.512027930344440819e-03,2.341720952016012886e-04,0.000000000000000000e+00,1.703069783284358470e-04,9.154000085153495827e-04,5.960744241495250038e-04,6.280069825861119177e-03,3.406139566568716940e-04,4.470558181121455960e-04,4.257674458210896175e-05,2.776003746753538323e-02,2.767488397837089900e-04,1.788223272448582384e-03,4.896325626942601549e-04,2.554604674926547734e-04
9.382329945269766991e-03,0.000000000000000000e+00,7.818608287724814138e-04,2.415949960906968452e-01,7.818608287724814138e-04,8.600469116497252292e-03,1.563721657544962828e-03,7.818608287724814138e-04,7.818608287724814138e-04,1.563721657544962828e-03,1.000000000000000000e+00,7.036747458952326978e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.473025801407307989e-03,0.000000000000000000e+00,3.127443315089925655e-03,0.000000000000000000e+00,5.473025801407307989e-03,7.818608287724814138e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.818608287724812186e-03,2.345582486317441748e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.818608287724814138e-04,0.000000000000000000e+00,1.563721657544962828e-03,1.563721657544962828e-03,5.473025801407307989e-03,3.909304143862406093e-03,2.345582486317441748e-03,3.362001563721672692e-02,0.000000000000000000e+00,2.345582486317441748e-03,0.000000000000000000e+00,5.473025801407307989e-03,3.127443315089925655e-03,3.909304143862406093e-03,0.000000000000000000e+00,1.563721657544962828e-03,1.563721657544962828e-03,0.000000000000000000e+00,1.641907740422195519e-02,0.000000000000000000e+00,6.254886630179851310e-03,1.016419077404228863e-02,7.818608287724814138e-04,3.909304143862406093e-03,9.382329945269766991e-03,7.818608287724845840e-02,0.000000000000000000e+00,4.691164972634883495e-03,0.000000000000000000e+00,2.345582486317441748e-03,7.036747458952326978e-03,1.563721657544962828e-03
1.029269861691869785e-02,0.000000000000000000e+00,1.608234158893546539e-04,1.447410743004183672e-03,0.000000000000000000e+00,1.608234158893541823e-03,3.698938565455116463e-03,8.362817626246356675e-03,2.090704406561589169e-03,7.719523962689013412e-03,4.824702476680633382e-04,1.000000000000000000e+00,8.041170794467709113e-04,8.041170794467709113e-04,4.663879060791288785e-03,1.608234158893546539e-04,1.608234158893541823e-03,4.824702476680633382e-04,3.168221293020273555e-02,3.216468317787093078e-04,2.894821486008367344e-03,1.608234158893546539e-04,8.201994210356980744e-03,2.573174654229674462e-03,1.608234158893546539e-04,1.608234158893546539e-04,9.649404953361266765e-04,8.041170794467709113e-04,1.769057574782885445e-03,1.720810550016074053e-02,5.146349308459348924e-03,3.216468317787093078e-04,5.467996140237976754e-03,1.447410743004170879e-02,0.000000000000000000e+00,6.272113219684793094e-03,1.366999035059510495e-02,1.109681569636534505e-02,4.020585397233860520e-03,2.733998070118988377e-03,5.146349308459348924e-03,1.769057574782885445e-03,4.342232229012533452e-03,1.608234158893541823e-03,8.041170794467721039e-03,0.000000000000000000e+00,4.824702476680590123e-03,1.608234158893541823e-03,6.754583467352854968e-03,3.055644901897697739e-03,3.216468317787093078e-04,3.216468317787093078e-04,2.573174654229674462e-03,1.929880990672253353e-03,0.000000000000000000e+00,1.286587327114837231e-03,2.090704406561589169e-03,9.649404953361266765e-04
1.149236578558532123e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.805943194877698789e-03,1.641766540797908261e-04,3.283533081595816521e-04,1.000000000000000000e+00,0.000000000000000000e+00,1.313413232638326609e-03,1.641766540797908261e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.970119848957471373e-02,0.000000000000000000e+00,1.641766540797908261e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.925299622393655664e-04,3.119356427516021060e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.214907240190447706e-02,4.925299622393655664e-04,0.000000000000000000e+00,4.728287637497920193e-02,9.850599244787311328e-04,0.000000000000000000e+00,1.510425217534074049e-02,5.811853554424570995e-02,3.283533081595816521e-04,1.641766540797904520e-03,1.313413232638326609e-03,0.000000000000000000e+00,4.925299622393655664e-04,3.283533081595816521e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.641766540797908261e-04,1.641766540797908261e-04,0.000000000000000000e+00,3.283533081595816521e-04,0.000000000000000000e+00,4.925299622393655664e-04,0.000000000000000000e+00,1.477589886718100060e-03,4.925299622393655664e-04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.182033096926715437e-03,1.182033096926715437e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.182033096926715437e-03,1.000000000000000000e+00,2.245862884160755579e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.018912529550849183e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.182033096926715437e-03,1.276595744680851519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.092198581560226270e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.274231678487035599e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.728132387706861749e-03,2.364066193853430874e-03,1.182033096926715437e-03,0.000000000000000000e+00,7.092198581560226270e-03,0.000000000000000000e+00,1.063829787234036629e-02,1.182033096926715437e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.182033096926715437e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.654846335697407120e-02,0.000000000000000000e+00,0.000000000000000000e+00
